Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[87.316696],[58.5167],[0.],[0.],[0.],[9.223387],[20.133],17.12755,3.6721979645881015,2021-07-05
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[86.1116],[57.3116],[0.],[0.],[0.],[9.223387],[20.133],18.031716666666668,3.7784218326480143,2021-07-05
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[86.2169],[61.7369],[0.],[0.],[0.],[9.933893],[21.2515],16.896733333333334,3.425516360502394,2021-07-05
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[85.6526],[61.5326],[0.],[0.],[0.],[10.573226],[22.369999],17.19976666666667,3.441682371308376,2021-07-05
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[85.8101],[61.2401],[0.],[0.],[0.],[10.299921],[21.4752],18.95671666666667,3.4729217749609513,2021-07-05
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[83.0291],[58.639103],[0.],[0.],[0.],[9.304414],[20.133],17.46623333333333,3.6640297865540155,2021-07-05
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[82.4666],[57.806602],[0.],[0.],[0.],[8.304062],[21.9226],29.775283333333334,3.8469537555790008,2021-07-05
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[82.1354],[58.4654],[0.],[0.],[0.],[9.304415],[23.9359],11.48685,3.654461284431746,2021-07-05
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[83.512405],[59.1224],[0.],[0.],[0.],[8.87218],[22.369999],23.1486,3.6653358342614966,2021-07-05
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[84.073105],[59.323097],[0.],[0.],[0.],[8.908766],[23.0411],18.33235,3.614171654945671,2021-07-05
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[85.5869],[60.836903],[0.],[0.],[0.],[8.191819],[21.6989],15.028733333333333,3.482021948432774,2021-07-05
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[72.616104],[48.4961],[0.],[0.],[0.],[7.395645],[18.5671],15.81475,4.722843655083403,2014-06-01
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[73.7303],[49.880302],[0.],[0.],[0.],[7.4361324],[19.0145],17.12755,4.5481263764859055,2014-06-01
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[72.5585],[48.8885],[0.],[0.],[0.],[7.109297],[18.5671],18.031716666666668,4.681448178618193,2014-06-01
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[73.013],[49.613],[0.],[0.],[0.],[7.024322],[18.119701],16.896733333333334,4.5808160223534,2014-06-01
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[72.1679],[49.0379],[0.],[0.],[0.],[7.024322],[18.119701],17.19976666666667,4.657060075215543,2014-06-01
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[72.6512],[49.4312],[0.],[0.],[0.],[7.024322],[18.119701],18.95671666666667,4.615873547906355,2014-06-01
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[70.1114],[47.5214],[0.],[0.],[0.],[7.5031257],[18.119701],17.46623333333333,4.867658250974696,2014-06-01
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[70.265305],[48.0353],[0.],[0.],[0.],[6.8035703],[18.119701],29.775283333333334,4.908645029882588,2014-06-01
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[70.3922],[48.3422],[0.],[0.],[0.],[7.8135056],[17.0012],11.48685,4.7284073459106954,2014-06-01
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[71.618],[48.758],[0.],[0.],[0.],[6.579214],[16.1064],23.1486,4.735898735083874,2014-06-01
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[71.565796],[48.7958],[0.],[0.],[0.],[6.579214],[16.1064],18.33235,4.69556958319687,2014-06-01
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[73.302795],[50.3528],[0.],[0.],[0.],[6.891267],[13.422],15.028733333333333,4.4795389942414445,2014-06-01
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[40.7174],[13.8074],[0.],[0.],[0.],[6.9921904],[15.659],15.81475,-841.0937416678112,2022-02-02
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[42.0467],[17.3867],[0.],[0.],[0.],[8.01895],[18.5671],17.12755,47.86729369532652,2022-02-02
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[40.8416],[16.181599],[0.],[0.],[0.],[8.01895],[18.5671],18.031716666666668,74.29555558814778,2022-02-02
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[41.3069],[22.856901],[0.],[0.],[0.],[9.629499],[21.9226],16.896733333333334,18.32273689693135,2022-02-02
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[40.112602],[21.7526],[0.],[0.],[0.],[11.234107],[23.9359],17.19976666666667,20.929711405292583,2022-02-02
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[40.5401],[21.6401],[0.],[0.],[0.],[10.627515],[22.369999],18.95671666666667,21.247541504803397,2022-02-02
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[37.8491],[19.6691],[0.],[0.],[0.],[11.858211],[25.0544],17.46623333333333,28.610890007637167,2022-02-02
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[38.0066],[20.3666],[0.],[0.],[0.],[11.106429],[24.607],29.775283333333334,25.594173546145992,2022-02-02
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[37.8554],[20.7554],[0.],[0.],[0.],[10.573226],[23.7122],11.48685,23.991995547553287,2022-02-02
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[41.212402],[13.582401],[0.],[0.],[0.],[7.832695],[20.8041],23.1486,-387.85711834883057,2022-02-02
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[41.683098],[13.5131],[0.],[0.],[0.],[7.3820996],[18.5671],18.33235,-332.67712999631084,2022-02-02
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[45.3569],[13.586899],[0.],[0.],[0.],[8.512365],[22.8174],15.028733333333333,-392.13251628823576,2022-02-02
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[42.3761],[32.6561],[0.1],[0.1],[0.],[15.409341],[35.5683],15.81475,8.71979544576989,2011-11-11
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[43.4903],[34.1303],[0.],[0.],[0.],[15.213245],[35.3446],17.12755,8.08068490068992,2011-11-11
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[42.318497],[33.1385],[0.2],[0.2],[0.],[15.409341],[36.9105],18.031716666666668,8.521507719275887,2011-11-11
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[42.863],[33.773],[0.2],[0.2],[0.],[15.896872],[37.581596],16.896733333333334,8.243112788944652,2011-11-11
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[42.2879],[33.2879],[0.2],[0.2],[0.],[15.896872],[37.581596],17.19976666666667,8.451208265477142,2011-11-11
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[42.5912],[33.5012],[0.2],[0.2],[0.],[15.896872],[37.581596],18.95671666666667,8.369272694487671,2011-11-11
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[40.4114],[31.5914],[0.5],[0.5],[0.],[15.896872],[38.2527],17.46623333333333,9.295131214513802,2011-11-11
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[40.7453],[32.0153],[0.1],[0.1],[0.],[16.716242],[38.029],29.775283333333334,9.15122870084389,2011-11-11
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[40.9622],[32.4122],[0.5],[0.5],[0.],[16.657766],[38.7001],11.48685,8.858573365437792,2011-11-11
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[43.268],[34.718],[0.1],[0.1],[0.],[15.409341],[39.1475],23.1486,7.903077381547167,2011-11-11
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[43.575798],[34.9358],[0.1],[0.1],[0.],[15.409341],[39.1475],18.33235,7.786375092806489,2011-11-11
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[45.5828],[36.9428],[0.],[0.],[0.],[15.029577],[39.8186],15.028733333333333,7.08425000362248,2011-11-11
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[83.506096],[67.0361],[1.1000001],[1.1000001],[0.],[7.9437127],[22.8174],15.81475,3.1185169688089793,2013-08-08
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[84.44029],[68.1503],[1.8000002],[1.8000002],[0.],[8.0656185],[22.5937],17.12755,3.084620964353807,2013-08-08
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[83.0885],[67.0685],[3.3999999],[3.3999999],[0.],[7.6517167],[23.2648],18.031716666666668,3.2060655454797837,2013-08-08
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[83.183],[67.613],[5.5],[5.5],[0.],[7.832695],[23.0411],16.896733333333334,3.2382271715017668,2013-08-08
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[82.1579],[67.1279],[5.5],[5.5],[0.],[7.832695],[23.0411],17.19976666666667,3.269083308499677,2013-08-08
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[82.7312],[67.161194],[5.5],[5.5],[0.],[7.832695],[23.0411],18.95671666666667,3.277193584346566,2013-08-08
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[78.8414],[65.1614],[3.8000002],[3.8000002],[0.],[7.8804655],[22.5937],17.46623333333333,3.335068866040095,2013-08-08
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[78.8153],[65.585304],[8.6],[8.6],[0.],[7.6876025],[22.5937],29.775283333333334,3.5893958312590435,2013-08-08
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[78.6722],[65.8022],[6.8],[6.8],[0.],[7.8804655],[21.9226],11.48685,3.3747428446650862,2013-08-08
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[79.718],[66.668],[6.2],[6.2],[0.],[6.949117],[23.0411],23.1486,3.362866049005549,2013-08-08
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[80.2058],[66.6158],[6.2],[6.2],[0.],[6.949117],[23.0411],18.33235,3.3308618797304064,2013-08-08
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[81.9428],[68.1728],[9.9],[9.9],[0.],[7.7814164],[22.5937],15.028733333333333,3.3425889106539124,2013-08-08
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[79.1474],[53.9474],[0.],[0.],[0.],[6.491156],[15.2116],15.81475,4.081993646038058,2020-09-25
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[80.1167],[53.2967],[0.],[0.],[0.],[6.279558],[16.330101],17.12755,4.155597883146811,2020-09-25
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[78.9116],[52.0916],[0.],[0.],[0.],[6.279558],[16.330101],18.031716666666668,4.2909906667107025,2020-09-25
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[78.8369],[54.5369],[0.],[0.],[0.],[6.8035703],[17.6723],16.896733333333334,4.028274123233299,2020-09-25
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[77.0126],[53.8826],[0.],[0.],[0.],[6.891267],[17.4486],17.19976666666667,4.095417031794212,2020-09-25
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[78.3401],[55.2101],[0.],[0.],[0.],[7.2831445],[18.790798],18.95671666666667,3.974707205372995,2020-09-25
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[75.019104],[53.419098],[0.],[0.],[0.],[6.8035703],[17.4486],17.46623333333333,4.144607688086754,2020-09-25
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[74.456604],[53.3966],[0.],[0.],[0.],[7.02076],[16.330101],29.775283333333334,4.260911167362258,2020-09-25
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[74.2154],[56.9354],[0.],[0.],[0.],[7.147907],[15.4353],11.48685,3.7842896163981035,2020-09-25
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[76.6724],[56.6924],[0.],[0.],[0.],[6.949117],[15.2116],23.1486,3.869687365544216,2020-09-25
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[77.0531],[56.4431],[0.],[0.],[0.],[6.725897],[14.3168],18.33235,3.856710000708481,2020-09-25
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[79.5569],[54.0869],[0.],[0.],[0.],[5.442856],[14.764199],15.028733333333333,4.064431389129741,2020-09-25
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[37.567398],[21.5474],[0.],[0.],[0.],[7.4361324],[19.238201],15.81475,21.491007496162677,2020-01-29
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[38.1767],[21.9767],[0.],[0.],[0.],[7.8582087],[20.3567],17.12755,20.342265101540157,2020-01-29
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[36.9716],[20.7716],[0.],[0.],[0.],[7.8582087],[20.3567],18.031716666666668,23.961526768740224,2020-01-29
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[36.5369],[21.1469],[0.],[0.],[0.],[8.795707],[22.369999],16.896733333333334,22.699085027667532,2020-01-29
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[34.8926],[20.4026],[0.],[0.],[0.],[10.329031],[25.278101],17.19976666666667,25.335718778948046,2020-01-29
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[35.0501],[20.7401],[0.],[0.],[0.],[9.26939],[23.9359],18.95671666666667,24.078880524575077,2020-01-29
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[31.9991],[17.959099],[0.],[0.],[0.],[10.634577],[27.5151],17.46623333333333,40.953327380841046,2020-01-29
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[31.9766],[18.1166],[0.],[0.],[0.],[12.205495],[30.4232],29.775283333333334,39.50174473555458,2020-01-29
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[32.1854],[18.7754],[0.],[0.],[0.],[13.108897],[31.5417],11.48685,33.935037781371946,2020-01-29
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[35.2724],[21.4124],[0.],[0.],[0.],[10.927006],[26.844],23.1486,21.930372778958326,2020-01-29
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[36.0131],[21.8831],[0.],[0.],[0.],[9.138905],[23.0411],18.33235,20.59012497134755,2020-01-29
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[38.6069],[23.6669],[0.],[0.],[0.],[8.43263],[22.5937],15.028733333333333,16.781425900534813,2020-01-29
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[77.7974],[54.9374],[7.799999],[7.799999],[0.],[9.017635],[23.7122],15.81475,4.326884921454419,2018-10-04
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[79.3967],[57.526703],[12.099999],[12.099999],[0.],[10.049087],[25.949202],17.12755,4.255349969629866,2018-10-04
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[78.191605],[56.3216],[12.099999],[12.099999],[0.],[10.049087],[25.949202],18.031716666666668,4.38054755485926,2018-10-04
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[79.0169],[55.7069],[15.4],[15.4],[0.],[10.329031],[25.7255],16.896733333333334,4.580802616072603,2018-10-04
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[78.0926],[54.6026],[18.5],[18.5],[0.],[10.997762],[24.607],17.19976666666667,4.843531961211707,2018-10-04
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[77.9801],[54.2201],[15.000001],[15.000001],[0.],[10.85118],[25.278101],18.95671666666667,4.742774852414863,2018-10-04
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[75.4691],[51.8891],[11.300001],[11.300001],[0.],[11.63455],[25.949202],17.46623333333333,4.847390620014894,2018-10-04
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[75.5366],[52.4066],[8.2],[8.2],[0.],[12.821347],[28.186201],29.775283333333334,4.751214922455201,2018-10-04
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[75.2054],[52.8854],[6.9],[6.9],[0.],[14.171001],[30.8706],11.48685,4.496667411012906,2018-10-04
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[76.6724],[55.072403],[3.5],[3.5],[0.],[13.459231],[29.528399],23.1486,4.17274306065971,2018-10-04
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[76.8731],[54.0131],[4.9999995],[4.9999995],[0.],[12.598899],[26.844],18.33235,4.313435580423991,2018-10-04
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[78.6569],[52.9169],[5.2999997],[5.2999997],[0.],[9.807146],[24.8307],15.028733333333333,4.431064392234534,2018-10-04
start city name,start city coordinates,intermediate city name,intermediate city coordinates,daily_temperature_2m_max,daily_temperature_2m_min,daily_precipitation_sum,daily_rain_sum,daily_snowfall_sum,daily_wind_speed_10m_max,daily_wind_gusts_10m_max,time(minutes),risk_factor,date
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[35.266098],[19.876099],[0.],[0.],[0.],[11.240786],[26.1729],15.81475,27.595973383081617,2016-01-27
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[36.6503],[20.9003],[0.],[0.],[0.],[12.170596],[28.409899],17.12755,23.510357542353884,2016-01-27
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[35.6585],[19.6385],[0.],[0.],[0.],[12.164427],[29.081],18.031716666666668,28.769128750201535,2016-01-27
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[36.383],[20.003],[0.],[0.],[0.],[12.976528],[30.4232],16.896733333333334,27.01842078798022,2016-01-27
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[35.9879],[19.2479],[0.],[0.],[0.],[12.976528],[30.4232],17.19976666666667,30.902985776658046,2016-01-27
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[36.5612],[21.4412],[0.],[0.],[0.],[12.976528],[30.4232],18.95671666666667,21.814313289014596,2016-01-27
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[34.7414],[19.1714],[0.],[0.],[0.],[14.274796],[31.318],17.46623333333333,31.361064097958938,2016-01-27
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[35.1653],[19.2353],[0.],[0.],[0.],[13.557402],[31.0943],29.775283333333334,31.092666149272283,2016-01-27
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[35.4722],[19.1822],[0.],[0.],[0.],[15.014586],[31.7654],11.48685,31.27203676033814,2016-01-27
